year,industry,growth_rate
2015,Home Goods & Electronics,300
2015,Home Goods & Electronics,400
2015,Home Goods & Electronics,200
2015,Home Goods & Electronics,300
2015,Home Goods & Electronics,400
2015,Home Goods & Electronics,200
2015,Home Goods & Electronics,300
2015,Home Goods & Electronics,100
2015,Home Goods & Electronics,200
2015,Home Goods & Electronics,400
2015,Home Goods & Electronics,100
2015,Home Goods & Electronics,200
2015,Home Goods & Electronics,300
2015,Home Goods & Electronics,300
2015,Home Goods & Electronics,300
2015,Home Goods & Electronics,400
2015,Home Goods & Electronics,100
2015,Home Goods & Electronics,200
2015,Home Goods & Electronics,300
2015,Home Goods & Electronics,400
2015,Home Goods & Electronics,200
2015,Home Goods & Electronics,300
2015,Home Goods & Electronics,400
2015,Home Goods & Electronics,200
2015,Home Goods & Electronics,300
2016,Home Goods & Electronics,900
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,300
2016,Home Goods & Electronics,300
2016,Home Goods & Electronics,100
2016,Home Goods & Electronics,100
2016,Home Goods & Electronics,500
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,500
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,300
2016,Home Goods & Electronics,500
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,300
2016,Home Goods & Electronics,100
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,500
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,100
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,300
2016,Home Goods & Electronics,400
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,300
2016,Home Goods & Electronics,100
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,500
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,300
2016,Home Goods & Electronics,400
2016,Home Goods & Electronics,200
2016,Home Goods & Electronics,300
2017,Home Goods & Electronics,1000
2017,Home Goods & Electronics,100
2017,Home Goods & Electronics,500
2017,Home Goods & Electronics,100
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,400
2017,Home Goods & Electronics,400
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,300
2017,Home Goods & Electronics,100
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,300
2017,Home Goods & Electronics,600
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,300
2017,Home Goods & Electronics,600
2017,Home Goods & Electronics,100
2017,Home Goods & Electronics,300
2017,Home Goods & Electronics,100
2017,Home Goods & Electronics,100
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,600
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,100
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,300
2017,Home Goods & Electronics,500
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,300
2017,Home Goods & Electronics,400
2017,Home Goods & Electronics,200
2017,Home Goods & Electronics,300
2018,Home Goods & Electronics,1000
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,400
2018,Home Goods & Electronics,500
2018,Home Goods & Electronics,100
2018,Home Goods & Electronics,500
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,300
2018,Home Goods & Electronics,600
2018,Home Goods & Electronics,100
2018,Home Goods & Electronics,300
2018,Home Goods & Electronics,700
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,300
2018,Home Goods & Electronics,100
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,300
2018,Home Goods & Electronics,600
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,300
2018,Home Goods & Electronics,100
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,600
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,300
2018,Home Goods & Electronics,500
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,300
2018,Home Goods & Electronics,100
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,300
2018,Home Goods & Electronics,600
2018,Home Goods & Electronics,200
2018,Home Goods & Electronics,300
2019,Home Goods & Electronics,1200
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,500
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,400
2019,Home Goods & Electronics,600
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,300
2019,Home Goods & Electronics,800
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,800
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,300
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,800
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,800
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,300
2019,Home Goods & Electronics,100
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,300
2019,Home Goods & Electronics,600
2019,Home Goods & Electronics,200
2019,Home Goods & Electronics,300
2020,Home Goods & Electronics,1800
2020,Home Goods & Electronics,200
2020,Home Goods & Electronics,1100
2020,Home Goods & Electronics,300
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,1400
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,1400
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,200
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,1400
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,200
2020,Home Goods & Electronics,2600
2020,Home Goods & Electronics,200
2020,Home Goods & Electronics,200
2020,Home Goods & Electronics,1000
2020,Home Goods & Electronics,700
2020,Home Goods & Electronics,700
2020,Home Goods & Electronics,100
2020,Home Goods & Electronics,300
2020,Home Goods & Electronics,800
2020,Home Goods & Electronics,200
2020,Home Goods & Electronics,300
2021,Home Goods & Electronics,2000
2021,Home Goods & Electronics,300
2021,Home Goods & Electronics,100
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,1100
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,1300
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,1300
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,1300
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,1300
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,1100
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,200
2021,Home Goods & Electronics,200
2022,Home Goods & Electronics,2200
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,1400
2022,Home Goods & Electronics,300
2022,Home Goods & Electronics,100
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,1600
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,1700
2022,Home Goods & Electronics,100
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,1600
2022,Home Goods & Electronics,100
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,100
2022,Home Goods & Electronics,1600
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,1300
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,200
2022,Home Goods & Electronics,1500
2022,Home Goods & Electronics,200
2010,Miscellaneous,3200
2010,Miscellaneous,2700
2010,Miscellaneous,2800
2010,Miscellaneous,2600
2010,Miscellaneous,2400
2010,Miscellaneous,2900
2010,Miscellaneous,2400
2010,Miscellaneous,2600
2010,Miscellaneous,2600
2010,Miscellaneous,3200
2010,Miscellaneous,3000
2010,Miscellaneous,2400
2011,Miscellaneous,2500
2011,Miscellaneous,2400
2011,Miscellaneous,2900
2011,Miscellaneous,3400
2011,Miscellaneous,3100
2011,Miscellaneous,2600
2011,Miscellaneous,2500
2011,Miscellaneous,2500
2011,Miscellaneous,2600
2011,Miscellaneous,2500
2011,Miscellaneous,2800
2011,Miscellaneous,2400
2012,Miscellaneous,3400
2012,Miscellaneous,2400
2012,Miscellaneous,3000
2012,Miscellaneous,2500
2012,Miscellaneous,2800
2012,Miscellaneous,2400
2012,Miscellaneous,2400
2012,Miscellaneous,2500
2012,Miscellaneous,2500
2012,Miscellaneous,2500
2012,Miscellaneous,2400
2012,Miscellaneous,2500
2013,Miscellaneous,2900
2013,Miscellaneous,4100
2013,Miscellaneous,2300
2013,Miscellaneous,2500
2013,Miscellaneous,2300
2013,Miscellaneous,3000
2013,Miscellaneous,2700
2013,Miscellaneous,2600
2013,Miscellaneous,2700
2013,Miscellaneous,2500
2013,Miscellaneous,2400
2013,Miscellaneous,2400
2014,Miscellaneous,4300
2014,Miscellaneous,3100
2014,Miscellaneous,2500
2014,Miscellaneous,2400
2014,Miscellaneous,2400
2014,Miscellaneous,2600
2014,Miscellaneous,3300
2014,Miscellaneous,2700
2014,Miscellaneous,2900
2014,Miscellaneous,2600
2014,Miscellaneous,2500
2014,Miscellaneous,2600
2015,Miscellaneous,2600
2015,Miscellaneous,2800
2015,Miscellaneous,2400
2015,Miscellaneous,2700
2015,Miscellaneous,2500
2015,Miscellaneous,3300
2015,Miscellaneous,4300
2015,Miscellaneous,3100
2015,Miscellaneous,3200
2015,Miscellaneous,2900
2015,Miscellaneous,2900
2015,Miscellaneous,2700
2016,Miscellaneous,4600
2016,Miscellaneous,3100
2016,Miscellaneous,3200
2016,Miscellaneous,2900
2016,Miscellaneous,3000
2016,Miscellaneous,2900
2016,Miscellaneous,3500
2016,Miscellaneous,2800
2016,Miscellaneous,3300
2016,Miscellaneous,3200
2016,Miscellaneous,3200
2016,Miscellaneous,3000
2017,Miscellaneous,4000
2017,Miscellaneous,4800
2017,Miscellaneous,3400
2017,Miscellaneous,3200
2017,Miscellaneous,3500
2017,Miscellaneous,3300
2017,Miscellaneous,3100
2017,Miscellaneous,3000
2017,Miscellaneous,3600
2017,Miscellaneous,3300
2017,Miscellaneous,3300
2017,Miscellaneous,3300
2018,Miscellaneous,5100
2018,Miscellaneous,4700
2018,Miscellaneous,3600
2018,Miscellaneous,3500
2018,Miscellaneous,3600
2018,Miscellaneous,3500
2018,Miscellaneous,3900
2018,Miscellaneous,3600
2018,Miscellaneous,3600
2018,Miscellaneous,3900
2018,Miscellaneous,3400
2018,Miscellaneous,3400
2019,Miscellaneous,3600
2019,Miscellaneous,3400
2019,Miscellaneous,4200
2019,Miscellaneous,5700
2019,Miscellaneous,3700
2019,Miscellaneous,3600
2019,Miscellaneous,4200
2019,Miscellaneous,4100
2019,Miscellaneous,4000
2019,Miscellaneous,3700
2019,Miscellaneous,4200
2019,Miscellaneous,3900
2020,Miscellaneous,7000
2020,Miscellaneous,5400
2020,Miscellaneous,5800
2020,Miscellaneous,4900
2020,Miscellaneous,6300
2020,Miscellaneous,3700
2020,Miscellaneous,16400
2020,Miscellaneous,8500
2020,Miscellaneous,5900
2020,Miscellaneous,5900
2020,Miscellaneous,5000
2020,Miscellaneous,4000
2021,Miscellaneous,5100
2021,Miscellaneous,6500
2021,Miscellaneous,4700
2021,Miscellaneous,4900
2021,Miscellaneous,4600
2021,Miscellaneous,5500
2021,Miscellaneous,5300
2021,Miscellaneous,4800
2021,Miscellaneous,4500
2021,Miscellaneous,4800
2021,Miscellaneous,4300
2021,Miscellaneous,5000
2022,Miscellaneous,6600
2022,Miscellaneous,5700
2022,Miscellaneous,5200
2022,Miscellaneous,4400
2022,Miscellaneous,5000
2022,Miscellaneous,5100
2022,Miscellaneous,5800
2022,Miscellaneous,4500
2022,Miscellaneous,5300
2022,Miscellaneous,4800
2022,Miscellaneous,4900
2022,Miscellaneous,4800
2010,Office Supplies & Gifts,100
2010,Office Supplies & Gifts,100
2010,Office Supplies & Gifts,200
2010,Office Supplies & Gifts,100
2010,Office Supplies & Gifts,100
2010,Office Supplies & Gifts,100
2010,Office Supplies & Gifts,100
2010,Office Supplies & Gifts,100
2010,Office Supplies & Gifts,100
2010,Office Supplies & Gifts,100
2011,Office Supplies & Gifts,100
2011,Office Supplies & Gifts,100
2011,Office Supplies & Gifts,100
2011,Office Supplies & Gifts,100
2011,Office Supplies & Gifts,100
2011,Office Supplies & Gifts,100
2011,Office Supplies & Gifts,100
2012,Office Supplies & Gifts,200
2012,Office Supplies & Gifts,100
2012,Office Supplies & Gifts,200
2012,Office Supplies & Gifts,100
2012,Office Supplies & Gifts,100
2012,Office Supplies & Gifts,100
2012,Office Supplies & Gifts,100
2013,Office Supplies & Gifts,100
2013,Office Supplies & Gifts,100
2013,Office Supplies & Gifts,100
2013,Office Supplies & Gifts,100
2013,Office Supplies & Gifts,100
2013,Office Supplies & Gifts,100
2013,Office Supplies & Gifts,100
2014,Office Supplies & Gifts,200
2014,Office Supplies & Gifts,100
2014,Office Supplies & Gifts,100
2014,Office Supplies & Gifts,100
2014,Office Supplies & Gifts,100
2015,Office Supplies & Gifts,200
2015,Office Supplies & Gifts,100
2015,Office Supplies & Gifts,100
2015,Office Supplies & Gifts,100
2015,Office Supplies & Gifts,100
2016,Office Supplies & Gifts,100
2016,Office Supplies & Gifts,100
2016,Office Supplies & Gifts,100
2016,Office Supplies & Gifts,100
2016,Office Supplies & Gifts,100
2017,Office Supplies & Gifts,100
2017,Office Supplies & Gifts,100
2017,Office Supplies & Gifts,100
2017,Office Supplies & Gifts,100
2017,Office Supplies & Gifts,100
2018,Office Supplies & Gifts,100
2018,Office Supplies & Gifts,100
2018,Office Supplies & Gifts,100
2018,Office Supplies & Gifts,100
2019,Office Supplies & Gifts,100
2019,Office Supplies & Gifts,100
2019,Office Supplies & Gifts,100
2019,Office Supplies & Gifts,100
2019,Office Supplies & Gifts,100
2020,Office Supplies & Gifts,100
2020,Office Supplies & Gifts,100
2020,Office Supplies & Gifts,700
2020,Office Supplies & Gifts,100
2021,Office Supplies & Gifts,100
2021,Office Supplies & Gifts,100
2021,Office Supplies & Gifts,100
2021,Office Supplies & Gifts,200
2021,Office Supplies & Gifts,100
2021,Office Supplies & Gifts,100
2022,Office Supplies & Gifts,200
2022,Office Supplies & Gifts,100
2022,Office Supplies & Gifts,200
2022,Office Supplies & Gifts,100
2022,Office Supplies & Gifts,100
2022,Office Supplies & Gifts,100
2022,Office Supplies & Gifts,100
2022,Office Supplies & Gifts,100
2010,Restaurants & Bars,1900
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1800
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1800
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1900
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1900
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1900
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1800
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1800
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1800
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1900
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1800
2010,Restaurants & Bars,100
2010,Restaurants & Bars,1800
2011,Restaurants & Bars,100
2011,Restaurants & Bars,1900
2011,Restaurants & Bars,100
2011,Restaurants & Bars,1900
2011,Restaurants & Bars,100
2011,Restaurants & Bars,1900
2011,Restaurants & Bars,100
2011,Restaurants & Bars,2000
2011,Restaurants & Bars,100
2011,Restaurants & Bars,1900
2011,Restaurants & Bars,100
2011,Restaurants & Bars,1900
2011,Restaurants & Bars,100
2011,Restaurants & Bars,1900
2011,Restaurants & Bars,100
2011,Restaurants & Bars,1900
2011,Restaurants & Bars,100
2011,Restaurants & Bars,2000
2011,Restaurants & Bars,100
2011,Restaurants & Bars,1900
2011,Restaurants & Bars,100
2011,Restaurants & Bars,2000
2011,Restaurants & Bars,100
2011,Restaurants & Bars,2000
2012,Restaurants & Bars,100
2012,Restaurants & Bars,2000
2012,Restaurants & Bars,100
2012,Restaurants & Bars,1900
2012,Restaurants & Bars,100
2012,Restaurants & Bars,2000
2012,Restaurants & Bars,100
2012,Restaurants & Bars,2000
2012,Restaurants & Bars,100
2012,Restaurants & Bars,2100
2012,Restaurants & Bars,100
2012,Restaurants & Bars,1900
2012,Restaurants & Bars,100
2012,Restaurants & Bars,2000
2012,Restaurants & Bars,100
2012,Restaurants & Bars,2000
2012,Restaurants & Bars,100
2012,Restaurants & Bars,1900
2012,Restaurants & Bars,100
2012,Restaurants & Bars,2000
2012,Restaurants & Bars,100
2012,Restaurants & Bars,1900
2012,Restaurants & Bars,100
2012,Restaurants & Bars,1900
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2000
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2200
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2100
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2000
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2000
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2000
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2000
2013,Restaurants & Bars,100
2013,Restaurants & Bars,1900
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2100
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2100
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2200
2013,Restaurants & Bars,100
2013,Restaurants & Bars,2200
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2300
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2300
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2200
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2200
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2200
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2400
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2100
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2100
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2100
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2200
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2300
2014,Restaurants & Bars,100
2014,Restaurants & Bars,2200
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2300
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2400
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2300
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2300
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2300
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2200
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2300
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2300
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2300
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2300
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2400
2015,Restaurants & Bars,100
2015,Restaurants & Bars,2400
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2300
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2400
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2300
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2200
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2300
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2100
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2200
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2100
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2200
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2300
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2300
2016,Restaurants & Bars,100
2016,Restaurants & Bars,2300
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2200
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2200
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2300
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2300
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2300
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2300
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2100
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2100
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2200
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2200
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2200
2017,Restaurants & Bars,100
2017,Restaurants & Bars,2300
2018,Restaurants & Bars,100
2018,Restaurants & Bars,100
2018,Restaurants & Bars,100
2018,Restaurants & Bars,100
2018,Restaurants & Bars,100
2018,Restaurants & Bars,100
2018,Restaurants & Bars,100
2018,Restaurants & Bars,100
2018,Restaurants & Bars,100
2018,Restaurants & Bars,100
2018,Restaurants & Bars,2200
2018,Restaurants & Bars,100
2018,Restaurants & Bars,2200
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2019,Restaurants & Bars,100
2020,Restaurants & Bars,100
2020,Restaurants & Bars,100
2020,Restaurants & Bars,100
2020,Restaurants & Bars,100
2020,Restaurants & Bars,100
2020,Restaurants & Bars,100
2020,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2021,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2022,Restaurants & Bars,100
2010,Sports & Recreation,400
2010,Sports & Recreation,500
2010,Sports & Recreation,100
2010,Sports & Recreation,100
2010,Sports & Recreation,500
2010,Sports & Recreation,400
2010,Sports & Recreation,100
2010,Sports & Recreation,100
2010,Sports & Recreation,500
2010,Sports & Recreation,400
2010,Sports & Recreation,500
2010,Sports & Recreation,500
2010,Sports & Recreation,1000
2011,Sports & Recreation,400
2011,Sports & Recreation,300
2011,Sports & Recreation,600
2011,Sports & Recreation,700
2011,Sports & Recreation,100
2011,Sports & Recreation,100
2011,Sports & Recreation,600
2011,Sports & Recreation,100
2011,Sports & Recreation,300
2011,Sports & Recreation,600
2011,Sports & Recreation,500
2011,Sports & Recreation,500
2011,Sports & Recreation,600
2012,Sports & Recreation,1100
2012,Sports & Recreation,400
2012,Sports & Recreation,600
2012,Sports & Recreation,700
2012,Sports & Recreation,400
2012,Sports & Recreation,600
2012,Sports & Recreation,300
2012,Sports & Recreation,200
2012,Sports & Recreation,700
2012,Sports & Recreation,600
2012,Sports & Recreation,700
2012,Sports & Recreation,600
2013,Sports & Recreation,1300
2013,Sports & Recreation,400
2013,Sports & Recreation,700
2013,Sports & Recreation,900
2013,Sports & Recreation,300
2013,Sports & Recreation,400
2013,Sports & Recreation,200
2013,Sports & Recreation,800
2013,Sports & Recreation,700
2013,Sports & Recreation,600
2013,Sports & Recreation,900
2013,Sports & Recreation,600
2014,Sports & Recreation,1400
2014,Sports & Recreation,400
2014,Sports & Recreation,700
2014,Sports & Recreation,800
2014,Sports & Recreation,600
2014,Sports & Recreation,200
2014,Sports & Recreation,800
2014,Sports & Recreation,700
2014,Sports & Recreation,800
2014,Sports & Recreation,600
2014,Sports & Recreation,600
2014,Sports & Recreation,700
2015,Sports & Recreation,700
2015,Sports & Recreation,400
2015,Sports & Recreation,700
2015,Sports & Recreation,1000
2015,Sports & Recreation,300
2015,Sports & Recreation,500
2015,Sports & Recreation,800
2015,Sports & Recreation,200
2015,Sports & Recreation,800
2015,Sports & Recreation,800
2015,Sports & Recreation,700
2015,Sports & Recreation,900
2016,Sports & Recreation,1600
2016,Sports & Recreation,500
2016,Sports & Recreation,700
2016,Sports & Recreation,800
2016,Sports & Recreation,600
2016,Sports & Recreation,300
2016,Sports & Recreation,1000
2016,Sports & Recreation,700
2016,Sports & Recreation,800
2016,Sports & Recreation,300
2016,Sports & Recreation,900
2016,Sports & Recreation,800
2017,Sports & Recreation,1500
2017,Sports & Recreation,600
2017,Sports & Recreation,800
2017,Sports & Recreation,1000
2017,Sports & Recreation,300
2017,Sports & Recreation,500
2017,Sports & Recreation,900
2017,Sports & Recreation,800
2017,Sports & Recreation,700
2017,Sports & Recreation,300
2017,Sports & Recreation,800
2017,Sports & Recreation,700
2018,Sports & Recreation,1200
2018,Sports & Recreation,500
2018,Sports & Recreation,800
2018,Sports & Recreation,800
2018,Sports & Recreation,700
2018,Sports & Recreation,400
2018,Sports & Recreation,1000
2018,Sports & Recreation,800
2018,Sports & Recreation,900
2018,Sports & Recreation,900
2018,Sports & Recreation,700
2018,Sports & Recreation,800
2019,Sports & Recreation,600
2019,Sports & Recreation,500
2019,Sports & Recreation,900
2019,Sports & Recreation,1000
2019,Sports & Recreation,400
2019,Sports & Recreation,600
2019,Sports & Recreation,1000
2019,Sports & Recreation,900
2019,Sports & Recreation,800
2019,Sports & Recreation,800
2019,Sports & Recreation,800
2019,Sports & Recreation,400
2020,Sports & Recreation,1800
2020,Sports & Recreation,800
2020,Sports & Recreation,1500
2020,Sports & Recreation,1600
2020,Sports & Recreation,1200
2020,Sports & Recreation,900
2020,Sports & Recreation,1800
2020,Sports & Recreation,800
2020,Sports & Recreation,3600
2020,Sports & Recreation,1900
2020,Sports & Recreation,1300
2020,Sports & Recreation,900
2021,Sports & Recreation,1200
2021,Sports & Recreation,700
2021,Sports & Recreation,1100
2021,Sports & Recreation,1300
2021,Sports & Recreation,600
2021,Sports & Recreation,900
2021,Sports & Recreation,1200
2021,Sports & Recreation,1200
2021,Sports & Recreation,1300
2021,Sports & Recreation,1800
2021,Sports & Recreation,1100
2021,Sports & Recreation,1500
2022,Sports & Recreation,1600
2022,Sports & Recreation,700
2022,Sports & Recreation,1200
2022,Sports & Recreation,1300
2022,Sports & Recreation,1000
2022,Sports & Recreation,700
2022,Sports & Recreation,1300
2022,Sports & Recreation,1300
2022,Sports & Recreation,1200
2022,Sports & Recreation,1200
2022,Sports & Recreation,1100
2022,Sports & Recreation,1200
